DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_FAMINC,U_UGPA,U_LSAT,U_TIER,U_DEC
3.0,37.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-0.6947844409567239,-0.5631928636832959,-2.8082590228608124
8.0,42.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,4.305215559043276,0.02024450818592971,1.9002532447736886
10.0,36.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-1.6947844409567239,-1.479880338057141,3.8098734947080617
7.0,33.5,2.9,1,1,3.0,1,hisp,1,3.0,1,-0.5059548948391215,-0.26317196095600703,-3.1007764059958944,-0.25913962330866136,1.780926790086233
9.0,28.0,2.9,1,1,2.0,1,hisp,1,2.0,1,-1.5059548948391215,-0.25552468979711707,-7.506768371035065,-0.7884613316817171,4.15658392430131
7.0,40.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,2.305215559043276,0.18686955943823946,1.2369308521719997
2.0,37.0,2.9,1,1,3.0,0,hisp,1,4.0,1,-0.42846246049910297,-0.37284852673021307,1.201943946111541,0.44926653699979635,-3.258052736730532
2.0,27.0,2.9,1,1,3.0,0,hisp,0,3.0,1,-0.42846246049910297,-0.37284852673021307,-8.798056053888459,0.2823917932613451,-2.1248709858692534
2.0,30.5,2.9,1,1,5.0,1,white,0,2.0,0,1.4940451051608785,-0.2784665032737865,-8.28879247591756,-1.0341208477963821,-3.26426308494658
4.0,35.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,-1.8920640888492954,-0.39656781243098616,-1.4715814154625013
3.0,29.0,2.9,1,1,3.0,1,black,1,5.0,1,-0.5059548948391215,-0.26317196095600703,-7.600776405995894,2.1157667420090354,-0.3611360210070025
4.0,39.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,-0.7173585142525134,-2.1449366302591253
2.0,29.0,2.9,1,1,3.0,0,other,1,4.0,1,-0.42846246049910297,-0.37284852673021307,-6.798056053888459,1.1157667420090354,-1.911342307137283
2.0,37.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-0.6947844409567239,-1.563192863683296,-4.358465308991094
7.0,33.0,2.9,1,1,3.0,0,asian,1,3.0,1,-0.42846246049910297,-0.37284852673021307,-2.798056053888459,-0.21748336049558414,1.8650961919358116
6.0,31.5,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-6.194784440956724,-0.10497397273944431,1.1176043974845449
10.0,39.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,-0.7173585142525134,3.8550633697408747
6.0,34.0,2.9,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,-1.798056053888459,-0.300795886121739,0.6967573882366551
3.0,33.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,-4.694784440956724,0.7700572388213236,-1.584697521933907
3.0,35.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,-1.6007764059958944,0.6158915882521061,-1.9213751293322199
5.0,31.5,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-6.194784440956724,-0.10497397273944431,0.11760439748454488
8.0,30.5,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-7.194784440956724,-1.0216614471132894,2.73573691505342
3.0,31.5,2.9,1,0,4.0,1,white,0,3.0,0,0.4940451051608785,-0.27081923211489656,-6.194784440956724,-0.10497397273944431,-1.8823956025154551
7.0,36.5,2.9,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.27081923211489656,-1.1947844409567239,1.4784633991297813,2.3763229512493274
3.0,30.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,-7.694784440956724,1.0199948156997882,-1.0796811108364395
5.0,34.0,2.9,1,1,4.0,1,hisp,1,3.0,1,0.4940451051608785,-0.27081923211489656,-3.694784440956724,-0.3132552868048313,-0.3032426117633449
4.0,31.0,2.9,1,1,4.0,0,asian,1,3.0,1,0.571537539500897,-0.3804957978891026,-5.8920640888492954,-0.06331770992636665,-0.7982262006658774
9.0,38.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,1.3992235940041056,-0.6340459886263585,3.023402173440031
4.0,28.0,2.9,1,1,3.0,1,hisp,1,4.0,1,-0.5059548948391215,-0.26317196095600703,-8.600776405995894,1.1990792676351902,0.2569964965618725
5.0,33.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-5.78879247591756,-0.2424021618617691,-0.13490380806418845
5.0,31.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-6.694784440956724,-1.0633177099263666,-0.3484324867961588
2.0,32.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,-4.8920640888492954,-0.14663023555252153,-2.966565004365033
3.0,43.0,2.9,1,1,5.0,1,other,1,5.0,1,1.4940451051608785,-0.2784665032737865,4.21120752408244,0.9244725818766826,-2.7178792727951873
5.0,29.0,2.9,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.25552468979711707,-6.506768371035065,0.12822614269212806,0.5384514067324355
1.0,39.0,2.9,1,1,3.0,1,asian,1,5.0,1,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,1.2826414857474866,-4.044524057998563
5.0,37.0,2.9,1,1,3.0,1,hisp,1,3.0,1,-0.5059548948391215,-0.26317196095600703,0.39922359400410556,-0.5507334630002036,-0.8082590228608124
10.0,44.0,2.9,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,-0.26317196095600703,7.399223594004106,0.8660788576167127,4.113781923505657
3.0,28.0,2.9,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,-0.37284852673021307,-7.798056053888459,-0.8009207323648098,-1.8434160756986904
6.0,43.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,6.399223594004106,-0.05060861675713291,-0.2680855589254687
4.0,29.5,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-8.194784440956724,0.06165107851286544,-0.5457179951171431
6.0,43.0,2.9,1,0,3.0,0,white,1,5.0,0,-0.42846246049910297,-0.37284852673021307,7.201943946111541,0.9493913832428671,0.28212072720481274
3.0,39.0,2.9,1,1,3.0,1,hisp,1,4.0,1,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,0.2826414857474866,-2.5947303441288447
3.0,35.0,2.9,1,1,4.0,1,white,0,2.0,0,0.4940451051608785,-0.27081923211489656,-2.694784440956724,-1.3965678124309862,-3.0217877015927828
7.0,37.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-1.7887924759175604,-0.5756522643663886,1.1917409771391876
2.0,31.0,2.9,1,0,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,-4.798056053888459,-0.05085830924327439,-2.7982262006658774
4.0,33.0,2.9,1,1,4.0,1,asian,1,5.0,1,0.4940451051608785,-0.27081923211489656,-4.694784440956724,1.7700572388213236,-0.03449123580362645
7.0,36.0,2.9,1,0,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-0.6007764059958944,-0.4674209373740488,1.3600797808383431
8.0,39.0,2.9,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,-0.37284852673021307,3.201943946111541,0.2826414857474866,2.4052696558711553
8.0,40.0,2.9,1,1,1.0,0,hisp,1,6.0,1,-2.428462460499103,-0.3575539844124336,6.3899600160332,2.224247761487517,3.3373434244325626
10.0,40.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,2.305215559043276,-0.8131304405617605,3.686724566041719
3.0,33.0,2.9,1,1,3.0,1,black,0,5.0,1,-0.5059548948391215,-0.26317196095600703,-3.6007764059958944,1.7825166395044159,-1.0344912358036265
1.0,38.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-0.7887924759175604,-0.6589647899925435,-4.976597826559969
8.0,37.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-0.6947844409567239,-0.5631928636832959,2.1917409771391876
8.0,32.0,2.9,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,-3.798056053888459,-0.13417083486942927,3.033434995634967
7.0,29.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-8.694784440956724,0.1033073413259431,2.5384514067324355
10.0,40.0,2.9,1,1,2.0,0,white,1,5.0,0,-1.428462460499103,-0.3652012555713231,5.2959519810723705,1.2117883608044244,4.787137138302281
3.0,36.0,2.9,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.27081923211489656,-1.6947844409567239,1.520119661942859,-1.5395076469010949
6.0,36.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-1.6947844409567239,-0.47988033805714103,0.36007978083834313
1.0,26.0,2.9,1,1,1.0,0,black,0,5.0,1,-2.428462460499103,-0.3575539844124336,-7.6100399839668,2.3906231202536854,-1.856119609909535
9.0,33.0,2.9,1,1,3.0,0,white,0,4.0,0,-0.42846246049910297,-0.37284852673021307,-2.798056053888459,0.7825166395044159,4.415302478066093
7.0,40.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,2.305215559043276,-0.8131304405617605,0.6867245660417192
8.0,33.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-4.694784440956724,-1.2299427611786764,2.31488990580553
2.0,39.0,2.9,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,3.201943946111541,-0.7173585142525134,-4.144936630259125
10.0,45.0,2.9,1,0,2.0,1,white,1,4.0,0,-1.5059548948391215,-0.25552468979711707,9.493231628964935,-0.20477426732634996,3.39523683367622
6.0,43.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,5.305215559043276,-0.06306801744022472,-0.2680855589254687
1.0,43.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,6.399223594004106,-0.05060861675713291,-5.268085558925469
2.0,36.0,2.9,1,0,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-0.6007764059958944,-0.4674209373740488,-3.639920219161657
10.0,33.0,2.9,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.26317196095600703,-3.6007764059958944,-1.2174833604955841,4.31488990580553
4.0,29.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-7.600776405995894,0.11576674200903536,-0.4615485932675645
4.0,32.5,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,-4.3920640888492954,-0.1882864983655992,-1.0507344062146107
2.0,39.0,2.9,1,1,3.0,0,black,1,5.0,1,-0.42846246049910297,-0.37284852673021307,3.201943946111541,1.2826414857474866,-3.0445240579985633
2.0,33.0,2.9,1,1,5.0,0,hisp,1,5.0,1,1.571537539500897,-0.38814306904799256,-4.986072123810125,1.757597838138231,-2.0344912358036265
2.0,36.0,2.9,1,1,2.0,0,white,1,5.0,0,-1.428462460499103,-0.3652012555713231,1.2959519810723705,1.545038463309044,-2.539507646901095
4.0,35.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-1.6007764059958944,-0.3841084117478939,-1.4715814154625013
9.0,32.0,2.9,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,-3.798056053888459,-0.13417083486942927,4.033434995634967
5.0,40.0,2.9,1,1,4.0,0,white,1,4.0,0,0.571537539500897,-0.3804957978891026,3.1079359111507046,0.18686955943823946,-0.7630691478280003
6.0,41.0,2.9,1,0,3.0,0,other,1,4.0,1,-0.42846246049910297,-0.37284852673021307,5.201943946111541,0.11601643449517685,0.06859204847284417
10.0,33.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-4.694784440956724,-0.2299427611786764,4.8650961919358116
8.0,34.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,-2.6007764059958944,0.699204113878261,3.2469636743669366
2.0,38.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,0.30521555904327613,-0.6465053893094508,-3.976597826559969
2.0,39.0,2.9,1,1,3.0,0,white,0,3.0,0,-0.42846246049910297,-0.37284852673021307,3.201943946111541,-0.7173585142525134,-4.144936630259125
3.0,34.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-2.6007764059958944,-0.300795886121739,-2.303242611763345
5.0,34.0,2.9,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.27081923211489656,-3.694784440956724,1.6867447131951687,0.7971699604972171
6.0,33.0,2.9,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.25552468979711707,-2.506768371035065,-0.20502395981249144,0.8650961919358116
6.0,41.0,2.9,1,0,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.25552468979711707,5.493231628964935,-0.8715241648217305,-0.4816142376574364
3.0,32.0,2.9,1,0,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,-4.8920640888492954,-0.14663023555252153,-1.966565004365033
1.0,34.0,2.9,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,-0.37284852673021307,-1.798056053888459,-1.300795886121739,-4.853448897893626
5.0,35.5,2.9,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,-0.37284852673021307,-0.2980560538884589,0.5742353254390289,-0.005544531181797652
1.0,39.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,-0.7173585142525134,-5.144936630259125
6.0,40.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,2.305215559043276,-0.8131304405617605,-0.31327543395828084
6.0,37.0,2.9,1,1,4.0,1,asian,1,4.0,1,0.4940451051608785,-0.27081923211489656,-0.6947844409567239,0.4368071363167041,0.7419472632694681
1.0,36.0,2.9,1,1,4.0,0,white,1,4.0,0,0.571537539500897,-0.3804957978891026,-0.8920640888492954,0.520119661942859,-4.089713933031375
5.0,36.0,2.9,0,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-0.6007764059958944,-0.4674209373740488,-0.6399202191616569
5.0,37.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,0.39922359400410556,0.44926653699979635,-0.25805273673053186
8.0,33.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-5.78879247591756,-0.2424021618617691,2.8650961919358116
2.0,34.0,2.9,1,0,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,-2.8920640888492954,-0.3132552868048313,-3.303242611763345
8.0,22.0,2.9,1,1,1.0,1,black,1,1.0,1,-2.5059548948391215,-0.24787741863822754,-12.412760336074236,-1.276126777241695,3.616410460365965
4.0,34.5,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-2.1007764059958944,-0.34245214893481624,-1.3874120136129227
3.0,35.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,-1.6007764059958944,0.6158915882521061,-1.9213751293322199
5.0,30.0,2.9,1,1,2.0,0,asian,0,3.0,1,-1.428462460499103,-0.3652012555713231,-4.7040480189276295,0.04491361706597319,0.3701126030332791
8.0,39.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,2.1079359111507046,-0.7298179149356057,1.8550633697408747
2.0,42.0,2.9,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,-0.26317196095600703,5.399223594004106,1.032703908869022,-3.549540469096031
6.0,43.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,5.305215559043276,-1.0630680174402247,-0.8182918450557493
4.0,39.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,-0.7173585142525134,-2.1449366302591253
6.0,42.0,2.9,1,1,4.0,1,black,1,4.0,1,0.4940451051608785,-0.27081923211489656,4.305215559043276,0.02024450818592971,-0.09974675522631138
3.0,29.3,2.9,1,1,3.0,0,other,1,5.0,1,-0.42846246049910297,-0.37284852673021307,-6.498056053888458,2.090772984321189,-0.4116376621167497
10.0,30.0,2.9,1,1,3.0,1,black,1,5.0,1,-0.5059548948391215,-0.26317196095600703,-6.600776405995894,2.0324542163828805,6.470525175293841
5.0,39.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,2.3992235940041056,0.2826414857474866,-0.5947303441288447
10.0,35.0,2.9,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,-0.37284852673021307,-0.7980560538884589,1.615891588252106,5.628831156798061
8.0,32.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-6.78879247591756,-0.15908963623561423,3.033434995634967
4.0,33.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,-3.6007764059958944,0.7825166395044159,-0.584697521933907
5.0,39.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,1.3052155590432761,0.27018208506439434,-0.5947303441288447
3.0,37.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,0.39922359400410556,-0.5507334630002036,-2.8082590228608124
8.0,35.5,2.9,1,1,4.0,0,white,1,1.0,0,0.571537539500897,-0.3804957978891026,-1.3920640888492954,-2.438224075244064,1.343836610427359
5.0,33.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-4.694784440956724,-0.2299427611786764,-0.13490380806418845
5.0,40.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,2.305215559043276,0.18686955943823946,-0.7630691478280003
1.0,26.0,2.9,1,1,4.0,0,black,0,4.0,1,0.571537539500897,-0.3804957978891026,-10.892064088849295,1.3532449182044077,-2.4063258960398155
5.0,39.0,2.9,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,-0.37284852673021307,3.201943946111541,1.2826414857474866,-0.04452405799856329
10.0,43.0,2.9,1,1,4.0,0,white,1,4.0,0,0.571537539500897,-0.3804957978891026,6.1079359111507046,-0.06306801744022472,3.7319144410745313
6.0,27.7,2.9,1,0,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-9.994784440956725,-0.7883863753600555,1.2070855654110568
5.0,40.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,3.1079359111507046,-0.8131304405617605,-1.3132754339582808
4.0,36.0,2.9,1,1,2.0,0,asian,1,3.0,1,-1.428462460499103,-0.3652012555713231,1.2959519810723705,-0.45496153669095607,-1.6399202191616569
10.0,35.0,2.9,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,-0.7980560538884589,-0.3841084117478939,4.528418584537499
10.0,44.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,6.305215559043276,-0.14638054306638004,3.5635756373753757
1.0,34.0,2.9,1,1,3.0,1,hisp,1,3.0,1,-0.5059548948391215,-0.26317196095600703,-2.6007764059958944,-0.300795886121739,-4.303242611763345
9.0,37.0,2.9,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.37284852673021307,1.201943946111541,-0.5507334630002036,3.1917409771391876
9.0,39.0,2.9,1,1,4.0,1,hisp,1,3.0,1,0.4940451051608785,-0.27081923211489656,1.3052155590432761,-0.7298179149356057,2.8550633697408747
6.0,39.0,2.9,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.27081923211489656,1.3052155590432761,1.2701820850643943,0.9554759420014367
10.0,35.0,2.9,1,1,2.0,1,white,1,4.0,0,-1.5059548948391215,-0.25552468979711707,-0.506768371035065,0.6283509889351988,5.07862487066778
2.0,39.0,2.9,1,0,4.0,0,white,1,5.0,0,0.571537539500897,-0.3804957978891026,2.1079359111507046,1.2701820850643943,-3.0445240579985633
4.0,33.0,2.9,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.26317196095600703,-3.6007764059958944,-0.21748336049558414,-1.1349038080641884
8.0,40.0,2.9,1,1,2.0,1,white,1,2.0,0,-1.5059548948391215,-0.25552468979711707,4.493231628964935,-1.7882116391955756,1.1365182799114377
7.0,40.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,3.1079359111507046,-0.8131304405617605,0.6867245660417192
4.0,41.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,3.305215559043276,0.10355703381208459,-1.9314079515271558
6.0,33.0,2.9,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.26317196095600703,-3.6007764059958944,-1.2174833604955841,0.3148899058055301
4.0,34.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-3.694784440956724,-0.3132552868048313,-1.3032426117633449
4.0,29.5,2.9,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,-0.37284852673021307,-6.298056053888459,1.0741104791959581,0.004488291013138301
10.0,46.0,2.9,1,1,5.0,1,white,1,6.0,0,1.4940451051608785,-0.2784665032737865,7.21120752408244,1.6745350049982175,4.327310602237627
6.0,35.0,2.9,1,1,3.0,0,other,1,3.0,1,-0.42846246049910297,-0.37284852673021307,-0.7980560538884589,-0.3841084117478939,0.5284185845374987
2.0,25.0,2.9,1,1,1.0,0,black,1,4.0,1,-2.428462460499103,-0.3575539844124336,-8.6100399839668,1.4739356458798403,-1.237987092340659
8.0,31.0,2.9,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.26317196095600703,-5.600776405995894,-1.0508583092432744,2.651567513203841
4.0,28.0,2.9,1,0,2.0,1,white,1,2.0,0,-1.5059548948391215,-0.25552468979711707,-7.506768371035065,-0.7884613316817171,-0.8434160756986904
5.0,32.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,-4.600776405995894,0.8658291651305707,0.5836412817652485
5.0,29.0,2.9,1,1,2.0,0,white,1,2.0,0,-1.428462460499103,-0.3652012555713231,-5.7040480189276295,-0.8717738573078719,-0.011754879397845919
9.0,41.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,3.305215559043276,-0.8964429661879154,2.5183857623425636
4.0,29.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-9.78879247591756,0.0908479406428504,-0.4615485932675645
3.0,31.0,2.9,1,1,1.0,1,black,1,4.0,1,-2.5059548948391215,-0.24787741863822754,-3.4127603360742356,0.974060492122911,-1.248019914535596
2.0,30.0,2.9,1,0,2.0,0,black,1,4.0,1,-1.428462460499103,-0.3652012555713231,-4.7040480189276295,1.0449136170659732,-2.0796811108364395
1.0,29.0,2.9,1,1,4.0,0,black,1,6.0,1,0.571537539500897,-0.3804957978891026,-7.8920640888492954,3.103307341325943,-1.810929734876721
4.0,39.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,1.3052155590432761,0.27018208506439434,-1.5947303441288447
6.0,28.0,2.9,1,1,4.0,0,hisp,1,1.0,1,0.571537539500897,-0.3804957978891026,-8.892064088849295,-1.813380133047902,0.6063776381710291
9.0,44.0,2.9,1,1,4.0,0,white,1,6.0,0,0.571537539500897,-0.3804957978891026,7.1079359111507046,1.85361945693362,3.6639882096359386
4.0,16.0,2.9,1,0,4.0,1,black,1,3.0,1,0.4940451051608785,-0.27081923211489656,-21.694784440956724,1.1863701744659565,1.726855854821463
2.0,35.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-2.694784440956724,-1.3965678124309862,-4.021787701592783
3.0,40.0,2.9,1,1,3.0,0,black,1,6.0,1,-0.42846246049910297,-0.37284852673021307,4.201943946111541,2.1993289601213317,-1.6626565755674374
7.0,45.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,7.305215559043276,-1.2296930686925345,-0.15496945245406035
4.0,37.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-0.6947844409567239,-1.563192863683296,-2.358465308991094
1.0,31.0,2.9,1,1,4.0,1,hisp,1,5.0,1,0.4940451051608785,-0.27081923211489656,-6.694784440956724,1.9366822900736334,-2.6978136284053154
7.0,35.0,2.9,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.27081923211489656,-2.694784440956724,-1.3965678124309862,0.9782122984072172
7.0,38.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,0.30521555904327613,0.3534946106905492,1.5736084595703126
1.0,24.5,2.9,0,1,5.0,0,black,0,3.0,1,1.571537539500897,-0.38814306904799256,-13.486072123810125,0.4657543059605471,-2.7040239766213627
3.0,27.0,2.9,1,1,2.0,1,asian,1,4.0,1,-1.5059548948391215,-0.25552468979711707,-8.506768371035065,1.2948511939444378,-0.5746646997389719
6.0,37.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,0.39922359400410556,0.44926653699979635,0.7419472632694681
10.0,38.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,0.30521555904327613,-0.6465053893094508,4.023402173440031
9.0,43.0,2.9,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.27081923211489656,5.305215559043276,0.9369319825597753,3.2821207272048127
1.0,38.0,2.9,1,1,4.0,0,white,1,2.0,0,0.571537539500897,-0.3804957978891026,1.1079359111507046,-1.6465053893094508,-5.52680411269025
5.0,38.0,2.9,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.27081923211489656,0.30521555904327613,0.3534946106905492,-0.4263915404296874
9.0,41.0,2.9,1,1,4.0,1,asian,1,5.0,1,0.4940451051608785,-0.27081923211489656,3.305215559043276,1.1035570338120846,3.6187983346031256
4.0,37.0,2.9,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.2784665032737865,-1.7887924759175604,-0.5756522643663886,-1.8082590228608124
8.0,34.0,2.9,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.27081923211489656,-3.694784440956724,-0.3132552868048313,2.696757388236655
7.0,36.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,-0.8920640888492954,-0.47988033805714103,1.3600797808383431
10.0,41.0,2.9,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.26317196095600703,4.399223594004106,0.11601643449517685,4.068592048472844
2.0,30.0,2.9,1,1,1.0,0,hisp,1,4.0,1,-2.428462460499103,-0.3575539844124336,-3.6100399839668,1.057373017749066,-2.0796811108364395
2.0,34.0,2.9,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.25552468979711707,-1.506768371035065,-0.2883364854386463,-3.303242611763345
8.0,41.0,2.9,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.3804957978891026,4.1079359111507046,-0.8964429661879154,1.5183857623425636
